1,437015001,2,塔身倾斜度告警,0,2,1,1,0,437101001,3,60,20,0,0,塔身倾斜度告警,正常
2,437016001,2,塔身振动幅度告警,0,1,1,1,0,437102001,3,60,20,0,0,塔身振动幅度告警,正常
3,437017001,2,塔身振动告警,0,60,1,4,0,437103001,3,240,20,0,0,塔身振动告警,正常
