1,499001001,2,非法进入告警,1,1,1,2,0,499001001,2,0,20,0,0,非法进入告警,正常
2,499002001,2,长时间开门告警,1,1,1,3,0,499002001,2,7200,20,0,0,长时间开门告警,正常
3,499005001,2,门磁开关状态,1,1,1,3,0,499005001,2,0,20,0,0,门磁开,正常
4,499006001,2,门锁开关状态,1,1,1,4,0,499006001,2,0,20,0,0,门锁开,正常
