1,417001001,2,非法进入告警,1,1,1,2,0,417001001,2,0,20,0,0,非法进入告警,正常
2,417002001,2,长时间开门告警,1,1,1,3,0,417002001,2,7200,20,0,0,长时间开门告警,正常
3,417003001,2,设备故障告警,1,1,1,3,0,417003001,2,180,20,0,0,设备故障告警,正常
4,417005001,2,门磁开关状态,1,1,1,3,0,417005001,2,0,20,0,0,门磁开,正常
5,417006001,2,门锁开关状态,1,1,1,3,0,417006001,2,0,20,0,0,门锁开,正常
